METHOD,PARAMS,TIME,CI,CI_CENS,IBS,IAUC,CRIT,CI_mean,CI_CENS_mean,IBS_mean,IAUC_mean,table_path
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'exp', 'n_estimators': 25, 'size_sample': 0.5}",268.5399236679077,"[0.72251462, 0.65509326, 0.68972445, 0.53352941, 0.62621217]","[0.86643145, 0.78748591, 0.82208202, 0.71624851, 0.7494382]","[0.46421563, 0.12957015, 0.10702205, 0.14206226, 0.15577298]","[0.86842067, 0.65216902, 0.66986037, 0.75372711, 0.81209239]",peto,0.6454147817697222,0.7883372173824356,0.1997286160289729,0.7512539118600154,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'exp', 'n_estimators': 25, 'size_sample': 0.7}",331.5970211029053,"[0.69590643, 0.64074605, 0.69661309, 0.52294118, 0.62562445]","[0.85080645, 0.77621195, 0.83217666, 0.70908005, 0.75870787]","[0.56172352, 0.14039464, 0.09802929, 0.14299477, 0.15462328]","[0.86577917, 0.66348129, 0.69954726, 0.75059533, 0.82900447]",peto,0.6363662402316406,0.7853965942234351,0.219553098449398,0.7616815044453326,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'mode_wei': 'square', 'n_estimators': 10, 'size_sample': 0.5}",52.47617220878601,"[0.73304094, 0.62525108, 0.70005741, 0.56088235, 0.67117249]","[0.85433468, 0.77452086, 0.8170347, 0.74671446, 0.76910112]","[0.52056904, 0.13013925, 0.10983325, 0.14688298, 0.13777366]","[0.83108927, 0.67837401, 0.69600161, 0.79250032, 0.86394439]",peto,0.6580808529585257,0.7923411629085877,0.2090396346688404,0.7723819190373503,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'mode_wei': 'square', 'n_estimators': 10, 'size_sample': 0.7}",69.18013739585876,"[0.68128655, 0.62496413, 0.67250287, 0.53470588, 0.61107846]","[0.81451613, 0.79650507, 0.73564669, 0.71624851, 0.77191011]","[0.61317741, 0.1233347, 0.12270185, 0.13964059, 0.12987982]","[0.82959312, 0.66794063, 0.71451931, 0.72915402, 0.82561307]",peto,0.6249075789002122,0.7669653017881557,0.2257468742235999,0.753364030848982,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'mode_wei': 'square', 'n_estimators': 15, 'size_sample': 0.5}",77.72036623954773,"[0.71520468, 0.64533716, 0.70378875, 0.57735294, 0.65074934]","[0.86794355, 0.79086809, 0.83785489, 0.77419355, 0.76516854]","[0.51231308, 0.13055428, 0.10826041, 0.14040636, 0.134956]","[0.86463307, 0.69910342, 0.69684959, 0.80941446, 0.86728893]",peto,0.6584865732353093,0.8072057240782364,0.2052980259303657,0.7874578924181203,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'mode_wei': 'square', 'n_estimators': 15, 'size_sample': 0.7}",109.7144553661346,"[0.69005848, 0.6338594, 0.673938, 0.54764706, 0.61798413]","[0.83014113, 0.7897407, 0.75646688, 0.74313023, 0.76629213]","[0.60141849, 0.12457714, 0.1189728, 0.13799545, 0.12711942]","[0.84055969, 0.6796936, 0.65472272, 0.76297892, 0.85287918]",peto,0.6326974139435906,0.7771542133643733,0.2220166582922295,0.7581668223688227,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'mode_wei': 'square', 'n_estimators': 25, 'size_sample': 0.5}",129.1724171638489,"[0.70233918, 0.64763271, 0.68828932, 0.52411765, 0.64795768]","[0.85735887, 0.79537768, 0.8340694, 0.72461171, 0.77808989]","[0.50021933, 0.13118793, 0.10376336, 0.14825995, 0.14016904]","[0.87334598, 0.68852056, 0.67581109, 0.773052, 0.86672528]",peto,0.6420673093960818,0.7979015090573215,0.2047199208325305,0.7754909828205414,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'mode_wei': 'square', 'n_estimators': 25, 'size_sample': 0.7}",169.2980244159698,"[0.70175439, 0.65193687, 0.67853042, 0.555, 0.62885689]","[0.86643145, 0.79537768, 0.7873817, 0.75089606, 0.78202247]","[0.52289807, 0.12523223, 0.112331, 0.13516475, 0.13206809]","[0.85436921, 0.65528246, 0.65125748, 0.78280511, 0.86451354]",peto,0.6432157148104883,0.7964218723811085,0.2055388290813716,0.7616455615654497,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'mode_wei': 'exp', 'n_estimators': 10, 'size_sample': 0.5}",53.20839214324951,"[0.72865497, 0.59885222, 0.66934558, 0.49058824, 0.63032618]","[0.87449597, 0.75479143, 0.77917981, 0.64814815, 0.77752809]","[0.54674766, 0.13577088, 0.10645068, 0.17309568, 0.12579802]","[0.87090006, 0.64772591, 0.66073882, 0.65743317, 0.83804564]",peto,0.6235534384887897,0.7668286896591671,0.2175725818082138,0.7349687215062826,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'mode_wei': 'exp', 'n_estimators': 10, 'size_sample': 0.7}",77.21580839157104,"[0.69385965, 0.64849354, 0.68513203, 0.55647059, 0.64325595]","[0.82258065, 0.82525366, 0.78170347, 0.76284349, 0.78707865]","[0.6682072, 0.13218409, 0.116999, 0.1517211, 0.13242091]","[0.79439628, 0.62679415, 0.63785003, 0.74743432, 0.86648377]",peto,0.6454423527791643,0.7958919839128493,0.2403064615009736,0.734591711161898,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'mode_wei': 'exp', 'n_estimators': 15, 'size_sample': 0.5}",79.30555081367493,"[0.73274854, 0.63299857, 0.69288175, 0.49558824, 0.63620335]","[0.87298387, 0.7373168, 0.80757098, 0.6786141, 0.79831461]","[0.55791929, 0.12934695, 0.10103654, 0.17467153, 0.12651723]","[0.87601037, 0.69891536, 0.69586126, 0.66415182, 0.84857262]",peto,0.6380840867382884,0.7789600703584798,0.2178983058231297,0.7567022874343609,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'mode_wei': 'exp', 'n_estimators': 15, 'size_sample': 0.7}",105.9170918464661,"[0.70906433, 0.64849354, 0.6934558, 0.56088235, 0.6475169]","[0.84727823, 0.82018038, 0.80946372, 0.75866189, 0.78707865]","[0.60703681, 0.13353077, 0.11176814, 0.15409556, 0.13725254]","[0.84419695, 0.61786758, 0.66973904, 0.74274121, 0.87732146]",peto,0.6518825837949298,0.804532574179602,0.2287367633596959,0.7503732503212719,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'mode_wei': 'exp', 'n_estimators': 25, 'size_sample': 0.5}",131.4393002986908,"[0.72865497, 0.63644189, 0.68140069, 0.50058824, 0.63737878]","[0.88760081, 0.74577227, 0.78422713, 0.6827957, 0.79269663]","[0.55097824, 0.1271013, 0.10212144, 0.16009831, 0.11850541]","[0.88653072, 0.71354174, 0.71820446, 0.72092024, 0.85908338]",peto,0.6368929144349635,0.7786185059985511,0.2117609410837461,0.7796561084381899,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'mode_wei': 'exp', 'n_estimators': 25, 'size_sample': 0.7}",183.8790683746338,"[0.70760234, 0.64705882, 0.69546498, 0.54470588, 0.65251249]","[0.85433468, 0.78241263, 0.81577287, 0.7562724, 0.79213483]","[0.54855849, 0.1316548, 0.10539529, 0.14533264, 0.13382653]","[0.84633177, 0.66510124, 0.69228133, 0.77014379, 0.87581628]",peto,0.6494689033644734,0.8001854815616399,0.212953549997311,0.769934882920317,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 15, 'mode_wei': 'square', 'n_estimators': 10, 'size_sample': 0.5}",27.72167110443115,"[0.75321637, 0.62754663, 0.71641791, 0.59544118, 0.64325595]","[0.87474798, 0.75253664, 0.83028391, 0.81033453, 0.77949438]","[0.59746373, 0.13999236, 0.10293906, 0.12435132, 0.12080549]","[0.88954066, 0.63258739, 0.70634376, 0.86003923, 0.891876]",peto,0.6671756080453223,0.8094794892005188,0.2171103892545965,0.7960774072853043,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 15, 'mode_wei': 'square', 'n_estimators': 10, 'size_sample': 0.7}",37.25547814369202,"[0.71461988, 0.66398852, 0.68068312, 0.54073529, 0.6414928]","[0.88054435, 0.79425028, 0.80378549, 0.74074074, 0.76376404]","[0.62486482, 0.12856323, 0.11289036, 0.1526845, 0.13237091]","[0.85475671, 0.62665097, 0.63971907, 0.83449039, 0.85379857]",peto,0.6483039245428444,0.796616982266238,0.230274762995804,0.761883138972103,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 15, 'mode_wei': 'square', 'n_estimators': 15, 'size_sample': 0.5}",41.33963918685913,"[0.74678363, 0.63988522, 0.70665901, 0.58264706, 0.63561563]","[0.88104839, 0.78579481, 0.82397476, 0.80704898, 0.77162921]","[0.55266394, 0.12955911, 0.10300533, 0.12976158, 0.11779151]","[0.87710052, 0.66223111, 0.70213177, 0.83661001, 0.88872293]",peto,0.6623181105660174,0.8138992324869813,0.2065562953679142,0.7933592673100004,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 15, 'mode_wei': 'square', 'n_estimators': 15, 'size_sample': 0.7}",54.88081192970276,"[0.71111111, 0.66197991, 0.6858496, 0.56558824, 0.63488099]","[0.88356855, 0.78466742, 0.80252366, 0.78136201, 0.75533708]","[0.61606313, 0.12899068, 0.10884874, 0.14315174, 0.13176604]","[0.86767682, 0.63565712, 0.65797635, 0.84173556, 0.87516072]",peto,0.6518819691698272,0.801491742355409,0.2257640640385515,0.7756413114388694,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 15, 'mode_wei': 'square', 'n_estimators': 25, 'size_sample': 0.5}",67.5266170501709,"[0.73625731, 0.64619799, 0.71153846, 0.58205882, 0.6309139]","[0.87600806, 0.80608794, 0.82586751, 0.79151732, 0.78426966]","[0.55862596, 0.12903183, 0.10472629, 0.13568812, 0.12518834]","[0.87208518, 0.658317, 0.69917343, 0.81760589, 0.88594658]",peto,0.6613932971803027,0.8167500991930281,0.210652108631314,0.7866256181182769,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 15, 'mode_wei': 'square', 'n_estimators': 25, 'size_sample': 0.7}",89.90154600143433,"[0.70409357, 0.66628407, 0.67967853, 0.56470588, 0.63561563]","[0.86895161, 0.78748591, 0.79810726, 0.77419355, 0.7747191]","[0.58388796, 0.12539869, 0.10724919, 0.14610435, 0.14099471]","[0.86402549, 0.65672623, 0.65075514, 0.83006, 0.8841331]",peto,0.6500755375798841,0.8006914850975949,0.2207269817177911,0.7771399960465646,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 15, 'mode_wei': 'exp', 'n_estimators': 10, 'size_sample': 0.5}",28.59677147865295,"[0.69429825, 0.65050215, 0.66044776, 0.57102941, 0.64178666]","[0.88886089, 0.79255919, 0.79621451, 0.76702509, 0.77640449]","[0.67034052, 0.12857238, 0.10404135, 0.14414595, 0.1283407]","[0.90561054, 0.65320374, 0.63831802, 0.79350321, 0.89246749]",peto,0.6436128458967117,0.804212834080125,0.235088179450584,0.7766206028028468,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 15, 'mode_wei': 'exp', 'n_estimators': 10, 'size_sample': 0.7}",45.06727123260498,"[0.72076023, 0.63328551, 0.69991389, 0.51058824, 0.65089627]","[0.86895161, 0.78269448, 0.81735016, 0.69593787, 0.7747191]","[0.59606117, 0.13494724, 0.10711653, 0.16818975, 0.1343825]","[0.88990747, 0.6560336, 0.66427693, 0.68983436, 0.88560983]",peto,0.6430888277229647,0.7879306441747496,0.2281394394646089,0.7571324377859873,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 15, 'mode_wei': 'exp', 'n_estimators': 15, 'size_sample': 0.5}",40.8639702796936,"[0.70628655, 0.65050215, 0.66389208, 0.58367647, 0.63914193]","[0.89037298, 0.79255919, 0.79116719, 0.77658303, 0.77219101]","[0.66323284, 0.12857238, 0.10386696, 0.13577703, 0.12027278]","[0.89973202, 0.65320374, 0.65487995, 0.81298325, 0.88927876]",peto,0.648699836807075,0.8045746820917159,0.230344396186345,0.78201554428589,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 15, 'mode_wei': 'exp', 'n_estimators': 15, 'size_sample': 0.7}",55.83488488197327,"[0.7254386, 0.63988522, 0.70206659, 0.52882353, 0.64457831]","[0.87046371, 0.78184893, 0.82397476, 0.71863799, 0.78876404]","[0.62169955, 0.13266555, 0.1056743, 0.15976026, 0.13200811]","[0.88337843, 0.62044747, 0.65540533, 0.69963721, 0.88711005]",peto,0.6481584503327864,0.7967378879667582,0.23036155089093,0.749195696086252,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 15, 'mode_wei': 'exp', 'n_estimators': 25, 'size_sample': 0.5}",66.57274913787842,"[0.70628655, 0.65968436, 0.67766935, 0.58367647, 0.65089627]","[0.89037298, 0.80214205, 0.80126183, 0.77658303, 0.79466292]","[0.66323284, 0.12744689, 0.10176676, 0.13577703, 0.12735773]","[0.89973202, 0.6441238, 0.66587759, 0.81298325, 0.90644035]",peto,0.6556425990847906,0.8130045642760064,0.2311162495341764,0.7858314033833851,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 15, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 15, 'mode_wei': 'exp', 'n_estimators': 25, 'size_sample': 0.7}",93.74538946151733,"[0.70847953, 0.6527977, 0.69718714, 0.53058824, 0.63385248]","[0.85887097, 0.79312289, 0.8214511, 0.72640382, 0.78539326]","[0.6327587, 0.12748795, 0.10727728, 0.15716918, 0.1262403]","[0.87834995, 0.62891651, 0.65349839, 0.72714876, 0.88697235]",peto,0.6445810192451259,0.7970484079161795,0.23018668009136,0.7549771899196248,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 25, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'square', 'n_estimators': 10, 'size_sample': 0.5}",102.4795687198639,"[0.66432749, 0.64304161, 0.69632606, 0.50764706, 0.59623861]","[0.82258065, 0.78354002, 0.85488959, 0.67980884, 0.74494382]","[0.45749229, 0.13696885, 0.10856482, 0.15634232, 0.12586731]","[0.82710395, 0.60218439, 0.7367978, 0.71306294, 0.85203782]",peto,0.6215161652153094,0.77715258378769,0.1970471183528508,0.7462373797003538,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 25, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'square', 'n_estimators': 10, 'size_sample': 0.7}",136.0395381450653,"[0.65818713, 0.63758967, 0.67580367, 0.55264706, 0.64942698]","[0.7983871, 0.78466742, 0.83659306, 0.74970131, 0.71292135]","[0.56551813, 0.13961065, 0.10288644, 0.16319868, 0.17665549]","[0.80322613, 0.62008798, 0.6962088, 0.72369408, 0.73689576]",peto,0.6347309026952551,0.7764540475013925,0.2295738783947778,0.7160225493482807,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 25, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'square', 'n_estimators': 15, 'size_sample': 0.5}",150.9795606136322,"[0.65935673, 0.64619799, 0.69230769, 0.49647059, 0.60094035]","[0.81703629, 0.78354002, 0.8466877, 0.68817204, 0.77640449]","[0.4339119, 0.12753238, 0.11057038, 0.16249624, 0.12707169]","[0.84484648, 0.65898859, 0.69513908, 0.72016921, 0.86744047]",peto,0.6190546687667458,0.7823681094848307,0.1923165200186135,0.757316764050616,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 25, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'square', 'n_estimators': 15, 'size_sample': 0.7}",198.305046081543,"[0.68011696, 0.65509326, 0.66762342, 0.54117647, 0.63649721]","[0.81955645, 0.80721533, 0.81514196, 0.73715651, 0.72696629]","[0.54326733, 0.12845902, 0.10415379, 0.16682174, 0.16324167]","[0.82881639, 0.62124237, 0.64982076, 0.70134488, 0.82943135]",peto,0.6361014632335652,0.7812073087030986,0.2211887100933048,0.7261311510376205,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 25, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'square', 'n_estimators': 25, 'size_sample': 0.5}",249.556533575058,"[0.66900585, 0.65882353, 0.69546498, 0.51352941, 0.61401704]","[0.82157258, 0.80326945, 0.84921136, 0.70071685, 0.77247191]","[0.46737002, 0.12373997, 0.1046189, 0.15143538, 0.13313604]","[0.86008824, 0.68880218, 0.68141532, 0.74680979, 0.86675377]",peto,0.6301681631385997,0.7894484281357267,0.1960600601910343,0.768773860466297,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 25, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'square', 'n_estimators': 25, 'size_sample': 0.7}",319.1114194393158,"[0.68274854, 0.66140603, 0.67020666, 0.53588235, 0.63737878]","[0.83921371, 0.80101466, 0.81955836, 0.72998805, 0.7505618]","[0.54013124, 0.13322556, 0.10546291, 0.159, 0.1539582]","[0.84045463, 0.64332395, 0.63828508, 0.72075038, 0.85451606]",peto,0.6375244718433709,0.7880673151529367,0.2183555856593635,0.7394660193155245,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 25, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'exp', 'n_estimators': 10, 'size_sample': 0.5}",108.3096318244934,"[0.7374269, 0.61348637, 0.6913031, 0.52970588, 0.62709374]","[0.8891129, 0.7356257, 0.80883281, 0.70967742, 0.73426966]","[0.43849297, 0.13644953, 0.10850739, 0.16814071, 0.1645433]","[0.84680762, 0.61909182, 0.70459986, 0.67848308, 0.76293287]",peto,0.6398031987595343,0.7755036995390588,0.2032267779652946,0.7223830505294909,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 25, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'exp', 'n_estimators': 10, 'size_sample': 0.7}",142.4210608005524,"[0.66637427, 0.63873745, 0.7032147, 0.50808824, 0.64031737]","[0.81300403, 0.74746336, 0.81640379, 0.68518519, 0.73679775]","[0.56592489, 0.1575172, 0.09802158, 0.13790083, 0.16085123]","[0.81448311, 0.67219473, 0.70216503, 0.75778019, 0.78996302]",peto,0.6313464026558118,0.7597708230760861,0.2240431467682929,0.7473172163864618,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 25, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'exp', 'n_estimators': 15, 'size_sample': 0.5}",159.0659437179565,"[0.73187135, 0.62955524, 0.68197474, 0.54176471, 0.61416397]","[0.89264113, 0.77282976, 0.81009464, 0.72162485, 0.72752809]","[0.46035109, 0.13173778, 0.1119398, 0.15281584, 0.15224368]","[0.84736423, 0.65025511, 0.67318839, 0.72501098, 0.80316307]",peto,0.6398660004563391,0.7849436940095763,0.2018176386744772,0.7397963545408686,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 25, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'exp', 'n_estimators': 15, 'size_sample': 0.7}",206.2599911689758,"[0.67309942, 0.62611191, 0.69747417, 0.50470588, 0.62415516]","[0.82258065, 0.7626832, 0.82460568, 0.68160096, 0.75870787]","[0.59434164, 0.14662614, 0.09977396, 0.1376423, 0.16460548]","[0.80358054, 0.65129857, 0.69739772, 0.75833915, 0.80213096]",peto,0.6251093061146339,0.770035669232321,0.2285979048505875,0.742549387895905,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 25, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'exp', 'n_estimators': 25, 'size_sample': 0.5}",262.0043127536774,"[0.72690058, 0.65509326, 0.68972445, 0.53352941, 0.62621217]","[0.87247984, 0.78748591, 0.82208202, 0.71624851, 0.7494382]","[0.51377745, 0.12957015, 0.10702205, 0.14206226, 0.15577298]","[0.86330507, 0.65216902, 0.66986037, 0.75372711, 0.81209239]",peto,0.6462919747521784,0.7895468948017903,0.2096409793965951,0.7502307919605206,PBC\table_PBC_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['trt', 'sex', 'ascites', 'hepato', 'spiders'], 'criterion': 'peto', 'depth': 25, 'ens_metric_name': 'roc', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'mode_wei': 'exp', 'n_estimators': 25, 'size_sample': 0.7}",334.1604695320129,"[0.69035088, 0.64074605, 0.69661309, 0.52294118, 0.62562445]","[0.83266129, 0.77621195, 0.83217666, 0.70908005, 0.75870787]","[0.50781313, 0.14039464, 0.09802929, 0.14299477, 0.15462328]","[0.84680428, 0.66348129, 0.69954726, 0.75059533, 0.82900447]",peto,0.6352551291205295,0.7817675619653707,0.2087710221665947,0.7578865274745026,PBC\table_PBC_full.xlsx
